Age,Weight_kg,target_derm,age_squared,weight_zscore_by_breed,age_weight_interaction,breed_is_other,is_vaccinated,has_parasite_history,has_chronic_illness,has_allergies,has_skin_history,has_heart_history,has_dental_issues,has_kidney_history,has_surgery_history,no_previous_conditions,chronic_conditions_count,has_fever,has_diarrhea,has_weight_loss,has_pain,has_coughing,has_lethargy,has_weakness,has_vomiting,has_anorexia,has_sneezing,has_pains,has_loss_of_appetite,has_death,has_depression,has_lameness,has_nasal_discharge,has_uteria_inertia,has_fetopelvic_dispropotion,has_malpresentation,has_swelling,has_blindness,has_dehydration,has_dyspnea,has_difficulty_in_breathing,has_dullness,has_poor_appetite,has_skin_rashes,has_difficulty_breathing,has_emaciation,has_ruffled_feathers,gi_symptoms_count,respiratory_symptoms_count,systemic_symptoms_count,neurological_symptoms_count,dermatological_symptoms_count,total_symptoms_count,fever_and_diarrhea,fever_and_vomiting,weightloss_and_anorexia,pain_and_vomiting,coughing_and_sneezing,weakness_and_weightloss,breed_grouped_beagle,breed_grouped_boxer,breed_grouped_bulldog,breed_grouped_german shepherd,breed_grouped_golden retriever,breed_grouped_labrador retriever,breed_grouped_mixed breed,breed_grouped_poodle,breed_grouped_rottweiler,breed_grouped_yorkshire terrier,age_bucket_puppy,age_bucket_adult,age_bucket_senior,ruta_imagen
6.0,32.1,0,36.0,-0.3579805162810182,192.6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\1-1-_png_jpg.rf.2de5c412768a6dab5343d3d3d903224a.jpg
6.5,29.4,0,42.25,-0.7774465494801085,191.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\HEALTHY_045_jpg.rf.491c04515519b12e39641e96e366be08.jpg
14.8,4.6,0,219.04,-0.8279791020351618,68.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_162_jpg.rf.1a4da29291216f387b580464cf9b068b.jpg
4.5,29.7,1,20.25,-0.7308392124579872,133.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\demodicosis\IMG_5215_jpeg_jpg.rf.c9101b6d8e8e8dcc68501406be12d46e.jpg
3.4,14.5,0,11.56,-1.7601122892846008,49.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_106_jpg.rf.e1ab54a5c82d7059e59b75fb4664b1e4.jpg
15.0,8.3,0,225.0,1.1414174358087024,124.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,1,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\images-55_jpg.rf.16214de54af17c2905f31425e24b7542.jpg
1.8,25.3,0,3.24,0.5038489377723095,45.54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\024_jpg.rf.885ac02235ce0a864c13becc96d76344.jpg
10.8,29.9,0,116.64,-0.69976765444324,322.92,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\dogs_149_jpg.rf.94ea87816c1e0eb60da12bf40352419d.jpg
5.3,29.4,1,28.09,1.3633156998957658,155.82,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000499_png_jpg.rf.f5cf68272ec743b2266fb35d45fdc3ca.jpg
3.1,16.9,1,9.61,-1.095734815974896,52.39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\demodicosis\2024-05-13-165139_jpg.rf.bb3ff04f9b0a6ff19c980398dbc46137.jpg
12.8,25.0,0,163.84000000000003,0.6189808029601351,320.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_099_jpg.rf.c0bf77292972351430bc1b8cc4b1e5b5.jpg
5.6,31.6,0,31.36,1.0745382133839438,176.96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,1,1,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\images-44_jpg.rf.32128ebeb8281332820ccbbafb0e717d.jpg
1.6,3.7,0,2.5600000000000005,-1.2904771321174169,5.920000000000001,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Healthy\HEALTHY_050_jpg.rf.e2fdd30440456807043420a4454e1ac2.jpg
9.0,29.2,0,81.0,-0.9579251099457884,262.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_044_jpg.rf.6a0a87043bbd53e9b91e2f04942c39fc.jpg
6.0,21.6,0,36.0,-0.096513753424336,129.60000000000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_007_jpg.rf.1991b5e4bc527eadd4d149eb818f1ea5.jpg
8.3,6.8,1,68.89000000000001,0.302571638165907,56.440000000000005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,train\ringworm\ringworm-93-_jpg.rf.c759d24c9f25874a418dfdb0d18b8cd4.jpg
9.6,3.9,1,92.16,-1.1234721058290866,37.44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\demodicosis\2024-05-13-162741_jpg.rf.3f2455e7118d63f9f1cb17de72e2c73e.jpg
9.7,23.8,0,94.09,-1.880931595045676,230.86,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_021_jpg.rf.b7bed49a4ade7cb43d560887d802bbbe.jpg
10.3,25.6,0,106.09000000000002,0.7538871508740124,263.68,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\1-1-_png_jpg.rf.2de5c412768a6dab5343d3d3d903224a.jpg
0.5,19.1,0,0.25,-0.6280143186108038,9.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_148_jpg.rf.ccf2551296608a34a7d0da9ff89ab5f0.jpg
0.5,34.0,0,0.25,1.3189162234133145,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,train\Healthy\HEALTHY_023_jpg.rf.a92c48ee15d85a8be7f81fcfa39b808c.jpg
6.0,17.0,0,36.0,-1.074474793367437,102.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_143_jpg.rf.b2679ba40d374df0982a58afd90bd9aa.jpg
4.0,27.7,0,16.0,0.677423947086216,110.8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\Image_2_jpg.rf.e271a17a19e12b08cf205022ddac625d.jpg
13.5,6.6,0,182.25,0.2663464765395562,89.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\HEALTHY_047_jpg.rf.c7c631800b57499cd302b8bd3d681dba.jpg
12.7,33.1,0,161.29,-0.3883526037598839,420.37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_047_jpg.rf.53ab238fd7031100cc4a7127a2670408.jpg
5.4,10.0,0,29.160000000000004,1.947009078458371,54.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Healthy\Image_7_jpg.rf.5d279007ae12304bd8ff0cc6e42fef3a.jpg
8.6,34.1,1,73.96,-0.0472649361335442,293.26,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5,1,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\ringworm\BUTI-NA-LANG-AT-LAGI-AKONG-MAY-STOCK-AKO-NITONG-GAMOT-NA-ITO-000146_png_jpg.rf.007b52540b69bde5013316c0f8789143.jpg
9.4,24.5,0,88.36000000000001,0.3361481061384642,230.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_060_jpg.rf.6c4a814384975ab20b9a225ae66d0b97.jpg
2.9,16.2,0,8.41,-1.244554974227107,46.98,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_005_jpg.rf.291f8cd8481e8d9ac40e6378120a3af3.jpg
2.8,5.5,0,7.839999999999999,-0.2998759088698908,15.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Healthy\HEALTHY_044_jpg.rf.b9a03759280b81d852e8669dd7de5317.jpg
0.8,18.2,0,0.6400000000000001,-0.8193545220779327,14.56,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_053_jpg.rf.750a008ca0417acfb65e8f2dfdec4672.jpg
9.6,42.4,0,92.16,1.2422047214784722,407.04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\Image_2_jpg.rf.5f7f072d4df5b34c1f795cc8a8565868.jpg
8.3,4.0,0,68.89000000000001,-1.1363111220899984,33.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_025_jpg.rf.28ace147755548f0900939dcddc8b79d.jpg
13.1,27.9,0,171.61,1.2520166306835565,365.49,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\629e20fa9b40083a59dcea34_Dog-zoomies_Hero_jpg.rf.20f8b2db91d4cd09875e1741067679b0.jpg
8.8,26.6,0,77.44000000000001,-1.4023356398086968,234.08000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\images-29_jpg.rf.ffae223582200700088276853688f53c.jpg
11.3,37.8,0,127.69,0.4039978601677645,427.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\Image_18_jpg.rf.237a8c178457176802cd8f01dcd69a5c.jpg
4.3,37.7,1,18.49,0.5120231081319091,162.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\ringworm\436996564_1168053864147468_7935871064142461185_n_jpg.rf.21c2d4735f0f1577921a53dcf062b83a.jpg
2.2,22.1,0,4.840000000000001,-0.1669543887630711,48.620000000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\066_jpg.rf.c9c2374361df6a285aaaf3209d0e7451.jpg
8.4,41.7,1,70.56,1.085861327406095,350.28000000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\demodicosis\1-33-_png_jpg.rf.b351a272a2a209575392037267505805.jpg
12.6,31.9,0,158.76,-0.4964218673958445,401.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_069_jpg.rf.c8daaa48774b3981124d2339e3cfc553.jpg
9.0,7.9,0,81.0,0.9355183865689032,71.10000000000001,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\1-1-_png_jpg.rf.2de5c412768a6dab5343d3d3d903224a.jpg
11.4,20.9,0,129.96,-0.2760008845109092,238.26,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,1,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\Image_23_jpg.rf.e6d0dde5eebfd8117753b0d6b8a652aa.jpg
0.5,27.2,0,0.25,1.09921487916411,13.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_069_jpg.rf.562a0c8dc89d774e0410dd82be793800.jpg
11.2,4.4,0,125.43999999999998,-0.8660982942793378,49.28,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\pic30_jpg.rf.bf1ad941ce0f4892f4b8fa268284402f.jpg
4.2,38.9,0,17.64,0.5963183252862679,163.38,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\094_jpg.rf.91220fbabb151fb08904f793ec3d42e0.jpg
8.1,30.0,0,65.61,1.48909132362115,243.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_134_jpg.rf.9f09bc1781a954cfb76a78536b6bdd5f.jpg
4.9,45.0,1,24.010000000000005,1.7427234946057353,220.50000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\demodicosis\1-9-_jpg.rf.18a967ead7755c5b60786910b1da5971.jpg
11.5,27.9,0,132.25,-1.3251600996721735,320.85,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\HEALTHY_014_jpg.rf.0bf839b93ec4555d8424494bf0fc3209.jpg
10.5,15.2,0,110.25,-1.6133740616049863,159.6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_164_jpg.rf.5f8481a7fdd674659112ef5de9c15ecb.jpg
14.5,5.5,0,210.25,-0.3654810719529062,79.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\Image_30_jpg.rf.89b4bd191fd09e6a85b63d4259ec65e7.jpg
1.5,40.5,0,2.25,0.9447965250383732,60.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Healthy\HEALTHY_022_jpg.rf.a15a58c8f63517f351f8ec9aca393689.jpg
7.7,38.2,0,59.290000000000006,0.5804190318873587,294.14000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_003_jpg.rf.030a19a384dbfbdd5b246b2bb730d887.jpg
11.3,24.8,0,127.69,0.3821338516340599,280.24,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,train\Healthy\dogs_106_jpg.rf.e1ab54a5c82d7059e59b75fb4664b1e4.jpg
5.7,6.1,0,32.49,0.0089726649898074,34.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Healthy\066_jpg.rf.c9c2374361df6a285aaaf3209d0e7451.jpg
8.6,44.1,0,73.96,1.588889080422421,379.26,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\images-5_jpg.rf.29b064ef3aadf2503f6cc58fc72b1ca2.jpg
6.7,25.6,1,44.89,0.5667367496350016,171.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Fungal_infections\Fungal4_png_jpg.rf.2aea16b37d5cc4562af6f404536ae520.jpg
8.0,25.0,0,64.0,-1.84761043393095,200.0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_123_jpg.rf.8815ae5072eabe15c2900205af95be69.jpg
8.0,25.0,0,64.0,-1.6758190428012565,200.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_149_jpg.rf.94ea87816c1e0eb60da12bf40352419d.jpg
1.7,25.5,0,2.89,0.7281249111883112,43.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\pic14_jpg.rf.a43e3d621fa02ec27de0887a9414a1ad.jpg
0.5,36.4,0,0.25,0.2061598455690682,18.2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,train\Healthy\Image_18_jpg.rf.ce056692b7b00c8fdfe99baf5bc6a5fb.jpg
8.5,25.7,0,72.25,0.5876993535892319,218.45,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\16_jpg.rf.e47b057e1f126a45b3a5f072da05a1ad.jpg
8.2,25.9,1,67.24,0.8154401977708519,212.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\demodicosis\2024-05-13-162700_jpg.rf.f2a0e1750800eb433597a7aaa7440623.jpg
7.3,19.5,1,53.29,-0.5429742281809693,142.35,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Hypersensitivity\Hypersensitivity_2_jpg.rf.2bca34754494043e82aac4f207aed3ac.jpg
