AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,MedicalHistory_norm,Symptom_1_norm,Symptom_2_norm,Symptom_3_norm,Symptom_4_norm,Symptom_5_norm,target_derm
dog,poodle,6.2,8.0,parasite history,fluffed feather,loss of appetite,coughing,vomiting,snoring,parasite history,fluffed feather,loss of appetite,coughing,vomiting,snoring,0
dog,golden retriever,1.6,45.0,vaccinated,pain,vomiting,coughing,sneezing,sickness,vaccinated,pain,vomiting,coughing,sneezing,sickness,0
dog,labrador retriever,5.3,45.0,dental issues,diarrhea,red diarrhea,dull,appetite varies,vomiting,dental issues,diarrhea,red diarrhea,dull,appetite varies,vomiting,0
dog,bulldog,11.5,19.1,not vaccinated,paresis,stomach cramps,diarrhea,weakness,paralysis,not vaccinated,paresis,stomach cramps,diarrhea,weakness,paralysis,0
dog,mixed breed,3.9,29.9,skin conditions history,fever,diarrhea,swelling,weight loss,pain,skin conditions history,fever,diarrhea,swelling,weight loss,pain,1
dog,labrador retriever,10.1,43.9,previous kidney disease,skin color change,crusty,scaly skin,irritation,blister,previous kidney disease,skin color change,crusty,scaly skin,irritation,blister,1
dog,boxer,6.6,19.3,previous heart condition,skin colour change,vomiting,diarrhea,weakness,smell,previous heart condition,skin colour change,vomiting,diarrhea,weakness,smell,1
dog,labrador retriever,0.7,38.1,no previous conditions,diarrhea,weakness,unable to urinate,weight loss,fever,no previous conditions,diarrhea,weakness,unable to urinate,weight loss,fever,0
dog,boxer,14.8,25.7,chronic illness,fever,difficultty in breathing,yellow eye,sneezing,diphtherictic,chronic illness,fever,difficultty in breathing,yellow eye,sneezing,diphtherictic,0
dog,german shepherd,3.8,36.1,skin conditions history,loss of  appetite,reduce energy,lameness,swelling of joints,fever,skin conditions history,loss of appetite,reduce energy,lameness,swelling of joints,fever,1
dog,boxer,2.5,29.3,dental issues,nausea,constipation,diarrhea,abdminal pain,indigestion,dental issues,nausea,constipation,diarrhea,abdominal pain,indigestion,0
dog,poodle,8.0,3.7,parasite history,pyrexia,oral lesion,swelling,lameness,death,parasite history,pyrexia,oral lesion,swelling,lameness,death,1
dog,beagle,11.5,23.0,no previous conditions,pain,diarrhea,painfull swalling,sneezing,fever,no previous conditions,pain,diarrhea,painfull swalling,sneezing,fever,0
dog,poodle,7.2,7.0,parasite history,fever,weight loss,fever,weakness,weight loss,parasite history,fever,weight loss,fever,weakness,weight loss,0
dog,boxer,13.8,26.3,vaccinated,diarrhea,vomiting,lethargy,pain,anorexia,vaccinated,diarrhea,vomiting,lethargy,pain,anorexia,0
dog,poodle,1.8,7.3,no previous conditions,swollen,shaking oh head,splenomegaly,lepatomegaly,vomiting,no previous conditions,swollen,shaking oh head,splenomegaly,lepatomegaly,vomiting,0
dog,labrador retriever,1.2,31.5,skin conditions history,abortion at the end of gestation,fatigue,weak calves,join pains,swelling of internal organs,skin conditions history,abortion at the end of gestation,fatigue,weak calves,join pains,swelling of internal organs,1
dog,bulldog,9.0,18.8,parasite history,sneezing,sneezing,weight loss,sneezing,lethargy,parasite history,sneezing,sneezing,weight loss,sneezing,lethargy,0
dog,boxer,2.5,27.5,skin conditions history,lesions in the nasal cavity,lesions on nose,nose bleeds,noisy breathing,lesions on nose,skin conditions history,lesions in the nasal cavity,lesions on nose,nose bleeds,noisy breathing,lesions on nose,1
dog,yorkshire terrier,4.1,7.5,chronic illness,fever,pain,constipation,diarrhea,vomiting,chronic illness,fever,pain,constipation,diarrhea,vomiting,0
dog,golden retriever,0.5,33.1,previous kidney disease,diarrhea,weakness,eye become dull,anorexia,coughing,previous kidney disease,diarrhea,weakness,eye become dull,anorexia,coughing,0
dog,boxer,10.5,28.2,skin conditions history,emaciation,edema in lower jaw,coughing,shivering,anemia,skin conditions history,emaciation,edema in lower jaw,coughing,shivering,anemia,1
dog,mixed breed,14.4,34.1,allergies,weakness,vomiting,hardness,diarrhea,vomiting,allergies,weakness,vomiting,hardness,diarrhea,vomiting,0
dog,poodle,3.7,5.7,chronic illness,less eat,half-closed eye,headache,seizures,puffed_up feather,chronic illness,less eat,half-closed eye,headache,seizures,puffed_up feather,0
dog,poodle,5.5,3.7,vaccinated,edema,vomiting,anorexia,vomiting,coughing,vaccinated,edema,vomiting,anorexia,vomiting,coughing,0
dog,yorkshire terrier,2.1,5.8,not vaccinated,fever,death,coughing,weight loss,nasal discharge,not vaccinated,fever,death,coughing,weight loss,nasal discharge,0
dog,rottweiler,0.5,31.9,recent surgery,signs in ewe,torticollis,warm,vomiting,weakness,recent surgery,signs in ewe,torticollis,warm,vomiting,weakness,0
dog,rottweiler,13.4,26.3,no previous conditions,facial muscle twitching,muscle pain,abnormalalities,constant pacing,blindness,no previous conditions,facial muscle twitching,muscle pain,abnormalalities,constant pacing,blindness,1
dog,mixed breed,11.9,35.4,chronic illness,anorexia,skinallergy,anorexia,pain,vomiting,chronic illness,anorexia,skinallergy,anorexia,pain,vomiting,1
dog,bulldog,7.3,16.2,previous kidney disease,swollen,red-colored,hot udder,milk getting out more watery,milk getting out more thick,previous kidney disease,swollen,red-colored,hot udder,milk getting out more watery,milk getting out more thick,0
dog,poodle,5.4,7.8,skin conditions history,diffculty breathing,weakness,lethargy,pain,loss of  appetite,skin conditions history,diffculty breathing,weakness,lethargy,pain,loss of appetite,1
dog,labrador retriever,2.5,34.2,dental issues,pain,swelling of neck,oedema,swelling of face or leg,weight loss,dental issues,pain,swelling of neck,oedema,swelling of face or leg,weight loss,0
dog,german shepherd,0.9,42.8,dental issues,fever,diarrhea,muscus,weight loss,death,dental issues,fever,diarrhea,muscus,weight loss,death,0
dog,golden retriever,0.5,41.2,not vaccinated,sneezing,diarrhea,vomiting,coughing,pain,not vaccinated,sneezing,diarrhea,vomiting,coughing,pain,0
dog,bulldog,8.6,21.9,recent surgery,diarrhea,depression,fever,weight loss,scratches,recent surgery,diarrhea,depression,fever,weight loss,scratches,0
dog,labrador retriever,14.3,37.9,allergies,fever,diarrhea,coughing,tiredness,pains,allergies,fever,diarrhea,coughing,tiredness,pains,0
dog,rottweiler,7.1,35.7,parasite history,coughing,difficult in respiration,anorexia,vomiting,coughing,parasite history,coughing,difficult in respiration,anorexia,vomiting,coughing,0
dog,yorkshire terrier,1.0,10.8,dental issues,swelling on leg,painfull,poor appetite,broken bones,nasal discharge,dental issues,swelling on leg,painfull,poor appetite,broken bones,nasal discharge,0
dog,poodle,1.4,8.7,dental issues,cessation of eructation,depression,anorexia,difficulty in breathing,colic,dental issues,cessation of eructation,depression,anorexia,difficulty in breathing,colic,0
dog,rottweiler,3.8,43.9,skin conditions history,fever,convulsion,sudden death,urine retention,weight loss,skin conditions history,fever,convulsion,sudden death,urine retention,weight loss,1
dog,labrador retriever,10.9,39.2,not vaccinated,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains,not vaccinated,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains,0
dog,golden retriever,10.2,28.2,skin conditions history,coughing,coughing,coughing,vomiting,fever,skin conditions history,coughing,coughing,coughing,vomiting,fever,1
dog,rottweiler,6.5,29.8,vaccinated,isolation from flock,stealing,nesting behaviour,pawing at bedding,pains,vaccinated,isolation from flock,stealing,nesting behaviour,pawing at bedding,pains,0
dog,golden retriever,3.3,34.9,vaccinated,vomiting,tender to touch,weakness,sneezing,sneezing,vaccinated,vomiting,tender to touch,weakness,sneezing,sneezing,0
dog,rottweiler,5.3,25.6,skin conditions history,paresis,paralysis,weakness,stomach cramps,diarrhea,skin conditions history,paresis,paralysis,weakness,stomach cramps,diarrhea,1
dog,rottweiler,14.5,38.8,not vaccinated,lethargy,loss of appetite,swelling,nasal discharge,blindness,not vaccinated,lethargy,loss of appetite,swelling,nasal discharge,blindness,0
dog,mixed breed,2.6,21.1,skin conditions history,coughing,panting,"facial swelling,",production of mucus,fatigue,skin conditions history,coughing,panting,"facial swelling,",production of mucus,fatigue,1
dog,poodle,6.2,6.0,no previous conditions,fever,tiredness,headache,skin rashes,pain,no previous conditions,fever,tiredness,headache,skin rashes,pain,1
dog,labrador retriever,1.4,39.7,vaccinated,diarrhea,anorexia,egg production decreases,sneezing,diarrhea,vaccinated,diarrhea,anorexia,egg production decreases,sneezing,diarrhea,0
dog,golden retriever,13.2,29.7,recent surgery,fever,anorexia,weakness,coughing,weight loss,recent surgery,fever,anorexia,weakness,coughing,weight loss,0
dog,bulldog,9.4,28.1,vaccinated,coughing,weakness,nostrils,fever,pruritis,vaccinated,coughing,weakness,nostrils,fever,pruritis,0
dog,mixed breed,15.0,40.0,previous kidney disease,vomiting,pain,slow growth,sneezing,vomiting,previous kidney disease,vomiting,pain,slow growth,sneezing,vomiting,0
dog,bulldog,5.1,26.8,not vaccinated,wasting,weight loss,coughing,moist,anorexia,not vaccinated,wasting,weight loss,coughing,moist,anorexia,0
dog,rottweiler,0.7,36.2,dental issues,severe headache,paresis,vomiting,weight loss,tail wagging,dental issues,severe headache,paresis,vomiting,weight loss,tail wagging,0
dog,golden retriever,15.0,35.9,previous heart condition,pain,diarrhea,coughing,chest pain,lethargy,previous heart condition,pain,diarrhea,coughing,chest pain,lethargy,0
dog,boxer,6.8,18.8,previous heart condition,pain,lethargy,sneezing,gums,diarrhea,previous heart condition,pain,lethargy,sneezing,gums,diarrhea,0
dog,labrador retriever,6.9,27.5,not vaccinated,tear produce,bluish white opacity,weakness,blindness,aversion to light,not vaccinated,tear produce,bluish white opacity,weakness,blindness,aversion to light,0
dog,labrador retriever,5.9,36.4,previous kidney disease,vomiting,greenish-yellow nasal discharge,pain on face,lack of pigmentation,lethargy,previous kidney disease,vomiting,greenish-yellow nasal discharge,pain on face,lack of pigmentation,lethargy,0
dog,beagle,9.0,28.8,previous kidney disease,cough,sneeze,droopy wings,twisted neck,droopy wings,previous kidney disease,cough,sneeze,droopy wings,twisted neck,droopy wings,0
dog,golden retriever,6.8,29.8,chronic illness,lethargy,diarrhea,diarrhea,vomiting,pain,chronic illness,lethargy,diarrhea,diarrhea,vomiting,pain,0
dog,poodle,7.1,6.8,previous kidney disease,diarrhea,weakness,vomiting,anorexia,vomiting,previous kidney disease,diarrhea,weakness,vomiting,anorexia,vomiting,0
dog,golden retriever,12.1,38.0,allergies,fever,weakness,anorexia,ulcerated muscle,pain,allergies,fever,weakness,anorexia,ulcerated muscle,pain,1
dog,yorkshire terrier,8.4,4.6,skin conditions history,stop eating,stop drinking,change their normal behaviour,weight loss,pains,skin conditions history,stop eating,stop drinking,change their normal behaviour,weight loss,pains,1
dog,mixed breed,10.6,40.0,previous kidney disease,diarrhea,weakness,weight loss,weakness,sneezing,previous kidney disease,diarrhea,weakness,weight loss,weakness,sneezing,0
dog,boxer,8.8,21.3,no previous conditions,pain,pain,pain,lethargy,sneezing,no previous conditions,pain,pain,pain,lethargy,sneezing,0
dog,mixed breed,15.0,12.6,parasite history,weakness,jaundice,diarrhea,lethargy,sneezing,parasite history,weakness,jaundice,diarrhea,lethargy,sneezing,0
dog,german shepherd,1.2,41.1,previous kidney disease,diarrhea,anorexia,pain,fever,pain,previous kidney disease,diarrhea,anorexia,pain,fever,pain,0
dog,labrador retriever,5.9,32.2,parasite history,sneezing,pain,weakness,fever,pain,parasite history,sneezing,pain,weakness,fever,pain,0
dog,yorkshire terrier,15.0,8.7,dental issues,fever,vomiting,weight loss,diarrhea,lethargy,dental issues,fever,vomiting,weight loss,diarrhea,lethargy,0
dog,beagle,5.7,27.1,dental issues,vomiting,sneezing,sneezing,fever,pain,dental issues,vomiting,sneezing,sneezing,fever,pain,0
dog,labrador retriever,7.3,26.2,chronic illness,lethargy,lethargy,diarrhea,lying down,vomiting,chronic illness,lethargy,lethargy,diarrhea,lying down,vomiting,0
dog,yorkshire terrier,2.1,7.4,chronic illness,fever,distress,trembling,staggering,convulsion,chronic illness,fever,distress,trembling,staggering,convulsion,0
dog,bulldog,2.0,24.7,chronic illness,legness,paresis,coughing,weight loss,shortness of breath,chronic illness,legness,paresis,coughing,weight loss,shortness of breath,0
dog,poodle,2.6,4.0,skin conditions history,runny nose,difficulty in breathing,coughing,weakness,loss of appettite,skin conditions history,runny nose,difficulty in breathing,coughing,weakness,loss of appettite,1
dog,yorkshire terrier,3.9,7.5,not vaccinated,weight loss,weakness,anorexia,fever,weakness,not vaccinated,weight loss,weakness,anorexia,fever,weakness,0
dog,beagle,8.7,15.5,not vaccinated,fever,diffulty swallowing,excessive drooling,staggering,seizures,not vaccinated,fever,diffulty swallowing,excessive drooling,staggering,seizures,0
dog,bulldog,10.0,26.8,previous heart condition,fever,coughing,coughing,pain,lethargy,previous heart condition,fever,coughing,coughing,pain,lethargy,0
dog,poodle,15.1,7.5,no previous conditions,loss of  appetite,joint pain,lethargy,fever,coughing,no previous conditions,loss of appetite,joint pain,lethargy,fever,coughing,0
dog,poodle,5.2,4.4,no previous conditions,fever,diarrhea,sneezing,pain,coughing,no previous conditions,fever,diarrhea,sneezing,pain,coughing,0
dog,german shepherd,5.6,24.8,recent surgery,blood from mouth,diarrhea,coughing,lethargy,weight loss,recent surgery,blood from mouth,diarrhea,coughing,lethargy,weight loss,0
dog,rottweiler,6.4,42.4,chronic illness,anorexia,fever,anorexia,coughing,fever,chronic illness,anorexia,fever,anorexia,coughing,fever,0
dog,poodle,3.7,9.2,not vaccinated,pains,malpresentation,fetopelvic dispropotion,uteria inertia,death,not vaccinated,pains,malpresentation,fetopelvic dispropotion,uteria inertia,death,0
dog,labrador retriever,10.5,42.4,allergies,excess salivary,fever,sneezing,sneezing,weakness,allergies,excess salivary,fever,sneezing,sneezing,weakness,0
dog,golden retriever,8.5,28.5,recent surgery,vomiting,pain,sneezing,eye disharge,weight loss,recent surgery,vomiting,pain,sneezing,eye disharge,weight loss,0
dog,labrador retriever,11.9,38.5,previous kidney disease,partial paralysis,staggering as drunk,self mutilation,acting aggressive,acting unnaturally tame,previous kidney disease,partial paralysis,staggering as drunk,self mutilation,acting aggressive,acting unnaturally tame,0
dog,rottweiler,4.0,45.0,dental issues,weakness,scratches,swelling,vomiting,vomiting,dental issues,weakness,scratches,swelling,vomiting,vomiting,0
dog,labrador retriever,11.4,36.4,vaccinated,sneezing,anorexia,weight loss,droopiness,vomiting,vaccinated,sneezing,anorexia,weight loss,droopiness,vomiting,0
dog,poodle,8.2,5.6,vaccinated,sneezing,weight loss,anorexia,coughing,pain,vaccinated,sneezing,weight loss,anorexia,coughing,pain,0
dog,poodle,5.2,4.6,recent surgery,fever,swollen purple wattle,lethargy,enlarged lymph nodes,diarrhea,recent surgery,fever,swollen purple wattle,lethargy,enlarged lymph nodes,diarrhea,0
dog,mixed breed,2.3,29.5,not vaccinated,fetopelvic dispropotion,uteria inertia,despression,death,pains,not vaccinated,fetopelvic dispropotion,uteria inertia,despression,death,pains,0
dog,bulldog,15.0,16.5,previous heart condition,lethargy,vomiting,pain,sneezing,sneezing,previous heart condition,lethargy,vomiting,pain,sneezing,sneezing,0
dog,german shepherd,12.4,25.0,previous heart condition,coughing,pain,white mark on the muscle,diarrhea,pain,previous heart condition,coughing,pain,white mark on the muscle,diarrhea,pain,0
dog,beagle,11.0,22.1,chronic illness,diarrhea,diarrhea,diarrhea,weight loss,weakness,chronic illness,diarrhea,diarrhea,diarrhea,weight loss,weakness,0
