AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5
dog,boxer,11.2,21.3,not vaccinated,lethargy,weight loss,coughing,fever,pain
dog,mixed breed,9.5,12.9,chronic illness,apathy,depression,dilation of duodenum,cloacal pasting,congestion
dog,labrador retriever,6.6,27.6,not vaccinated,sneezing,vomiting,sweat,fever,weakness
dog,mixed breed,5.8,10.1,recent surgery,abdominal pain,diarrhea,malpresentation,shock,anorexia
dog,beagle,9.5,25.1,previous heart condition,cough,sneeze,droopy wings,twisted neck,droopy wings
dog,boxer,3.3,22.6,parasite history,fever,difficulty breathing,reduce energy,weight loss,enlarged lymph nodes or swelling
dog,yorkshire terrier,9.7,6.0,previous heart condition,lethargy,weakness,pain,vomiting,lepatomegaly
dog,poodle,5.7,7.2,previous kidney disease,red on affected area,horny growth,wart-like growth,red skin,lesions on ear
dog,german shepherd,10.6,39.8,previous kidney disease,fever,depression,lameness in affected leg,rapid pulse and heart rates,loss of appetite
dog,beagle,9.8,21.3,previous kidney disease,pain,slow growth,weakness,vomiting,fever
dog,bulldog,10.4,21.9,no previous conditions,weight loss,fever,sneezing,high moratality,vomiting
dog,german shepherd,5.7,22.9,not vaccinated,ulcerated skin,darkened skin,crusting of the skin,dandruff,hair loss
dog,labrador retriever,6.5,33.3,not vaccinated,vomiting,bloody diarrhea,lethargy,dehydration,anorexia
dog,yorkshire terrier,9.2,9.0,skin conditions history,excessive eye watering,eye redness,weakness,mucus discharge from the eye,frequent eye infections
dog,bulldog,5.6,17.0,allergies,reluctant move,loss of appetite,lameness,death,weakness
dog,golden retriever,7.2,33.9,not vaccinated,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains
dog,rottweiler,4.3,42.7,previous kidney disease,sneezing,fever,vomiting,anorexia,weight loss
dog,poodle,1.1,6.5,chronic illness,vomiting,vomiting,wheezing,sneezing,weakness
dog,mixed breed,0.9,39.9,parasite history,vomiting,anorexia,pain,lethargy,vomiting
dog,mixed breed,13.4,22.0,recent surgery,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains
dog,bulldog,2.7,22.4,previous heart condition,weight loss,lethargy,fever,pain,sneezing
dog,mixed breed,1.3,11.0,not vaccinated,stop eating,stop drinking,change their normal behaviour,diarrhea,pains
dog,bulldog,10.1,23.9,recent surgery,vomiting,muscle aches,weight loss,pain,change in milk
dog,boxer,4.9,18.6,recent surgery,diarrhea with muscus,tensemus,watery stool,flatulence,pains
dog,yorkshire terrier,10.6,7.9,parasite history,weakness,consistency of milk,weight loss,coughing,high temperature
dog,bulldog,10.6,15.6,parasite history,weight loss,vomiting,wound lesion,muscles ache,sneezing
dog,beagle,0.5,30.0,previous kidney disease,weight loss,fever,dribbling of saliva,fever,pain
dog,labrador retriever,4.7,37.7,skin conditions history,lllthrift,weight loss,lameness,swelling on thebody,skin lesion
dog,poodle,1.6,6.6,no previous conditions,sneezing,vomiting,weakness,sneezing,wool loss
dog,poodle,5.7,6.1,no previous conditions,lethargy,noisy breathing,kicking at the belly,vomiting,pain
dog,beagle,5.8,19.8,allergies,coughing,hydrophobia,anorexia,anorexia,weakness
dog,yorkshire terrier,14.8,4.6,vaccinated,indigestion,abdminal pain,constipation,diarrhea,nausea
dog,golden retriever,9.3,41.4,allergies,fatty stool,diarrhea,vomiting,weight loss,pain
dog,boxer,2.7,23.2,chronic illness,weight loss,pox lession on skin,fever,dandruff in cat coat,fever
dog,bulldog,6.5,17.0,vaccinated,fever,distress,trembling,staggering,convulsion
dog,golden retriever,2.6,32.8,recent surgery,fever,dark colored bloody,incoordination,difficulty in breathing,terminal convulsion
dog,poodle,0.8,6.7,previous heart condition,sneezing,loss of appetite,lethargy,coughing,sneezing
dog,rottweiler,2.6,25.0,previous kidney disease,weight loss,lymphosarcoma,weakness,anorexia,anorexia
dog,golden retriever,4.1,33.3,no previous conditions,high body temperature,bleeding from other parts of the body,signs in rams,seizuers,fever
dog,beagle,2.9,22.7,vaccinated,weight loss,weakness,fever,coughing,vomiting
dog,poodle,14.3,4.7,vaccinated,headache,vomiting,sneezing,sneezing,weakness
dog,boxer,8.3,16.2,recent surgery,fever,dark colored bloody,incoordination,difficulty in breathing,terminal convulsion
dog,bulldog,13.8,23.6,allergies,fever,difficulty breathing,coughing,eye and skin change,unable to exercise
dog,bulldog,2.8,15.2,allergies,loss of appetite,watery diarrhea dispropotion,death,corneal ulceration,sick
dog,beagle,1.5,18.4,dental issues,tremor,coughing,viability,weight loss,anorexia
dog,labrador retriever,14.3,29.5,vaccinated,dejection,loss of appetite,stress,coughing,pains
dog,german shepherd,5.9,27.1,not vaccinated,sneezing,distended stomach,weight loss,coughing,fever
dog,rottweiler,12.7,42.9,recent surgery,vomiting,anorexia,coughing,neck paralysis,sneezing
dog,beagle,4.0,19.5,chronic illness,pain,weight loss,diarrhea,lethargy,diarrhea
dog,yorkshire terrier,9.3,6.0,previous kidney disease,diarrhea,lethargy,pain,itching,stumbling
dog,boxer,11.1,18.7,vaccinated,pyrexia,oral lesion,swelling,lameness,death
dog,yorkshire terrier,13.2,5.0,chronic illness,blindness,swelling,nasal discharge,loss of appetite,lethargy
dog,poodle,0.5,6.7,allergies,fever,pain,weight loss,groosly enlarged,coughing
dog,bulldog,1.8,28.7,chronic illness,legness,coughing,shortness of breath,paresis,weight loss
dog,rottweiler,9.2,38.2,dental issues,diarrhea,weight loss,weight loss,sneezing,fever
dog,labrador retriever,6.6,39.5,skin conditions history,lethargy,weight loss,weight loss,coughing,weakness
dog,labrador retriever,13.9,28.9,previous heart condition,dejection,loss of appetite,stress,coughing,pains
dog,labrador retriever,5.2,41.4,skin conditions history,lllthrift,skin lesion,lameness,swelling on thebody,weight loss
dog,rottweiler,8.0,24.8,not vaccinated,balance problem,abdominal destention,neck paralysis,weight loss,pains
dog,labrador retriever,11.1,45.0,previous kidney disease,skin color change,crusty,scaly skin,irritation,blister
dog,golden retriever,11.6,38.0,recent surgery,pink eye,difficulty in rising,vomiting,pain,difficulty in breathing
dog,boxer,8.3,15.8,recent surgery,terminal convulsion,dark colored bloody,difficulty in breathing,fever,incoordination
dog,yorkshire terrier,0.5,6.0,previous heart condition,red and inflammation ear,anorexia,weakness,anorexia,weight loss
dog,labrador retriever,6.7,28.1,chronic illness,vomiting,bloody diarrhea,lethargy,dehydration,anorexia
dog,boxer,10.7,17.7,dental issues,pyrexia,oral lesion,swelling,lameness,death
dog,poodle,6.1,5.5,parasite history,weakness,anorexia,partial paralysis,diarrhea,fever
dog,mixed breed,10.4,9.6,recent surgery,fever,weakened legs,los of the ability to walk,weight loss,lameness
dog,rottweiler,10.5,39.3,parasite history,redness on ear,foul smelling,vomiting,sneezing,fever
dog,labrador retriever,10.3,35.4,allergies,diarrhea,straining,fever,drooping wings,nasal discharge
dog,yorkshire terrier,1.6,3.9,previous heart condition,fever,difficulty breathing,lethargy,sneezing,thrist and urination
dog,labrador retriever,15.1,23.9,dental issues,swollen lymph nodes,difficulty walking,back pain,lethargy,vaginal discharge
dog,mixed breed,15.0,11.6,dental issues,sneezing,weight loss,poor appetite,lethargy,anorexia
dog,boxer,3.4,22.4,previous heart condition,sneezing,fever,very cold skin,anorexia,exhaustion
dog,german shepherd,2.5,25.0,dental issues,pain,diarrhea,anaemia,coughing,coughing
dog,golden retriever,6.4,37.1,allergies,enlarged lymph nodes or swelling,skin ulcer,sneezing,fever,fever
dog,poodle,13.2,3.3,recent surgery,fever,sneezing,weight loss,anorexia,weight loss
dog,bulldog,10.1,21.1,skin conditions history,blindness,egg production decreases,stunted growth,distinctive bumps,facial swelling
dog,rottweiler,1.5,31.0,recent surgery,severe kerititis,conjunctive,discharge,iris prolapse,loss of eye
dog,mixed breed,13.6,15.5,skin conditions history,lethargy,back pain,vaginal discharge,difficulty walking,swollen lymph nodes
dog,boxer,12.7,20.5,skin conditions history,nosebleed,trauma,mild weakness,nose picking,dry air
dog,rottweiler,10.4,29.6,skin conditions history,lesions in the nasal cavity,lesions on nose,nose bleeds,noisy breathing,lesions on nose
dog,mixed breed,2.9,25.3,parasite history,coughing,anorexia,vomiting,pain,weight loss
dog,poodle,2.6,8.3,previous kidney disease,fever,diarrhea,coughing,lethargy,blue eye
dog,bulldog,7.7,23.0,allergies,weight loss,coughing,sneezing,diarrhea,diarrhea
dog,mixed breed,9.8,11.6,parasite history,pain,swollen left abdomen,lethargy,diarrhea,weight loss
dog,mixed breed,14.1,21.2,no previous conditions,weakness,coughing,vomiting,weakness,pain
dog,boxer,4.5,29.1,no previous conditions,eye and skin change,coughing,difficulty breathing,fever,unable to exercise
dog,beagle,0.5,25.7,chronic illness,pain,pain,tail wagging,dark colored bloody,weight loss
dog,beagle,10.9,26.1,vaccinated,fever,coughing,anorexia,lethargy,neck vein swelling
dog,beagle,9.9,15.3,skin conditions history,sneezing,lesions on ear,lethargy,anorexia,fever
dog,boxer,6.0,16.4,dental issues,weakness,fever,vomiting,coughing,anorexia
dog,mixed breed,6.5,6.7,vaccinated,swelling,nasal discharge,drooling,tiredness,fever
dog,mixed breed,6.3,19.4,parasite history,sneezing,lethargy,weakness,lllthrift,weakness
dog,yorkshire terrier,7.4,4.1,no previous conditions,weakness,stiffness,trembling,white mark on the muscle,loss of vitamin e
dog,boxer,12.5,22.7,chronic illness,swelling,heat,flank,pain,nasal discharge
dog,mixed breed,2.1,5.9,dental issues,hemopytsis,diarrhea,asymptomatic,death,epistaxis
dog,mixed breed,8.6,7.0,no previous conditions,difficulty in feeding,preening,weakness,beak overgrowth,anemia
dog,rottweiler,1.4,35.5,dental issues,loss of appetite,diarrhea,weight loss,inability to absorb nutrients,ruffled feathers
dog,labrador retriever,2.8,39.9,previous heart condition,stiff,vomiting,lethargy,fever,weight loss
dog,golden retriever,7.2,27.5,dental issues,fever,uncharacteristic hiding,depression,dehydration,stopped eat
dog,poodle,5.9,5.5,no previous conditions,fever,fever,anorexia,pain,lethargy
dog,poodle,3.4,5.6,vaccinated,weakness,lethargy,sneezing,blue eye,anorexia
dog,labrador retriever,4.9,43.2,no previous conditions,nausea,loss of appetite,vomiting,firm,distended stomach
dog,beagle,1.3,16.9,dental issues,tremor,viability,coughing,anorexia,weight loss
dog,rottweiler,1.2,26.6,chronic illness,upset stomach,diarrhea,vomiting,muscle pain,muscle stiffness
dog,boxer,0.9,25.4,no previous conditions,puffed_up feather,less eat,headache,half-closed eye,seizures
dog,poodle,13.5,6.6,no previous conditions,rapid heartbeats,lack of vocalizations,sudden death,fluffed feathers,loss of appetite
dog,mixed breed,6.8,23.3,previous heart condition,dullness,lacrimation,coughing,diarrhea,seizures
dog,golden retriever,4.6,36.9,recent surgery,vomiting,lethargy,sneezing,weight loss,pain
dog,german shepherd,5.8,28.2,dental issues,balance problem,abdominal destention,neck paralysis,weight loss,pains
dog,mixed breed,1.5,26.1,skin conditions history,decreased eyelid,very cold skin,lethargy,lip,fever
dog,boxer,0.9,24.0,chronic illness,swollen,red-colored,hot udder,milk getting out more watery,milk getting out more thick
dog,german shepherd,7.8,34.9,no previous conditions,shortness of breath.,fatigue,chirping,loss of appetite,swollen abdomen
dog,labrador retriever,5.4,38.7,vaccinated,diarrhea with muscus,tensemus,watery stool,flatulence,pains
dog,labrador retriever,4.7,37.1,recent surgery,diarrhea,coughing,stomach  cramps,muscular spasms,fever
dog,labrador retriever,5.1,27.6,not vaccinated,stomatitis,less eat,weakness,anorexia,lethargy
dog,poodle,8.7,6.5,not vaccinated,fever,death,coughing,dyspnea,anorexia
dog,golden retriever,9.5,41.9,allergies,vomiting,weight loss,diarrhea,pain,fatty stool
dog,mixed breed,9.3,10.0,recent surgery,lameness,weakened legs,fever,weight loss,los of the ability to walk
dog,mixed breed,1.6,28.5,no previous conditions,nosebleed,trauma,mild weakness,nose picking,dry air
dog,rottweiler,5.8,22.9,skin conditions history,diarrhea,stomach cramps,paresis,weakness,paralysis
dog,labrador retriever,6.9,32.5,no previous conditions,pain,weight loss,sneezing,pain,lethargy
dog,bulldog,7.7,19.2,skin conditions history,fever,dull,hind quarted soil,animal stop feed,decrease in milk production
dog,boxer,10.6,18.8,chronic illness,weakness,muscle twiching,weakness,pain,weak calves
dog,german shepherd,9.0,32.5,previous heart condition,sneezing,diarrhea,fever,weight loss,sneezing
dog,mixed breed,10.8,27.3,parasite history,edema in lower jaw,extreme thirst,lethargy,anorexia,flat ribs
dog,boxer,5.5,30.0,allergies,swelling of udder,change in milk,swollen,tender to touch,pain
dog,boxer,6.2,30.0,previous kidney disease,vomiting,weight loss,fever,folded ears,fever
dog,yorkshire terrier,10.7,6.6,not vaccinated,upset stomach,loss of appetite,nause,weight loss,abdonormal pain
dog,poodle,9.9,2.9,chronic illness,diarrhea,anaemia,upset stomach,weight loss,coughing
dog,mixed breed,9.8,31.6,dental issues,extending its neck,gasping for air,gasping for breath,difficulty swallowing,gasping for breath
dog,bulldog,5.9,23.9,chronic illness,discharge from eyes,lethargy,coughing,sneezing,fatique
dog,beagle,5.8,22.5,not vaccinated,lethargy,severe headache,anorexia,weakness,anorexia
dog,rottweiler,0.5,32.7,recent surgery,sneezing,closed eyes,stopped eat,diarrhea,excess salivation
dog,golden retriever,15.6,27.2,recent surgery,fever,loss of appetite,rapid pulse and heart rates,lameness in affected leg,depression
dog,labrador retriever,8.8,34.9,not vaccinated,enlarged thymus,obstructed lungs,lethargy,skin rashes,weight loss
dog,beagle,3.4,14.5,no previous conditions,labored breathing,dyspnea,coughing,depression,anorexia
dog,german shepherd,10.0,33.3,dental issues,vomiting,panting,weakness,weight loss,weight loss
dog,labrador retriever,3.8,35.1,recent surgery,coughing,lethargy,ring shaped lesion,sneezing,loss of powder down
dog,beagle,6.7,17.4,skin conditions history,swollen purple wattle,lethargy,fever,fever,nervousness
dog,beagle,2.0,26.5,chronic illness,change their normal behaviour,pains,stop eating,weight loss,stop drinking
dog,labrador retriever,1.1,44.9,chronic illness,pain,diarrhea,weakness,vomiting,diarrhea
dog,rottweiler,1.0,34.2,recent surgery,fever,coughing,weight loss,weight loss,anorexia
dog,german shepherd,15.0,38.5,no previous conditions,vomiting,vomiting,fleece become thin,vomiting,fever
dog,rottweiler,9.7,36.6,recent surgery,ulcers,diarrhea,poor appetite,tarry stool,enlarged lymph nodes
dog,beagle,7.3,28.7,recent surgery,anorexia,fever,coughing,sneezing,lethargy
dog,bulldog,0.7,18.5,dental issues,pain,self mutilation,weightloss,fever,pain
dog,rottweiler,8.9,45.0,chronic illness,diarrhea,weakness,coughing,coughing,difficulty in breathing
dog,beagle,8.2,15.0,not vaccinated,vomiting,sneezing,sneezing,coughing,sneezing
dog,bulldog,4.1,16.7,recent surgery,sneezing,weight loss,fever,lethargy,weakness
dog,poodle,5.4,8.9,parasite history,pain,blood in stool,lethargy,pain,diarrhea
dog,labrador retriever,4.4,34.2,no previous conditions,nausea,loss of appetite,vomiting,firm,distended stomach
dog,rottweiler,15.0,41.6,vaccinated,diarrhea,anorexia,swollen teats,sneezing,lethargy
dog,mixed breed,1.2,6.0,previous kidney disease,constant pacing,facial muscle twitching,abnormalalities,blindness,muscle pain
dog,mixed breed,1.0,9.8,parasite history,fever,depression,small intestines,death,flock moratality
dog,beagle,3.3,15.8,skin conditions history,itches,swollen,bloody discharge,testical pain,tenderness
dog,mixed breed,1.6,25.4,skin conditions history,decreased eyelid,very cold skin,lethargy,lip,fever
dog,german shepherd,8.4,38.0,recent surgery,head tossing,wool loss,fast breathing,bleeding wounds,skin issue
dog,mixed breed,2.8,23.5,chronic illness,decreased milk,holding limbs off the ground,weight loss,lameness,wool production
dog,mixed breed,13.7,13.8,skin conditions history,foul smelling,dullness,dirty,stained wool,tail shaking
dog,boxer,14.4,15.2,skin conditions history,facial swelling,bloody drool,foul breath,unable to eat,lossened teeth
dog,bulldog,12.3,20.1,previous kidney disease,loss of appetite,fever,depression,nasal discharge,ear infection
dog,poodle,4.6,8.7,not vaccinated,loss od appetite,wheezing,seizuers,skin rashes,fatique
dog,yorkshire terrier,4.0,8.0,dental issues,weakness,lession on cat skin,kicking,sneezing,sweats
dog,yorkshire terrier,4.6,8.3,dental issues,heavy breathing,yellow in beak,tail_bobbing,weakness,sleeping excessively
dog,german shepherd,14.4,33.7,recent surgery,diarrhea,coughing,fever,pains,tiredness
dog,bulldog,4.2,19.3,vaccinated,fever,sour throat,mortality,muscle aches,abnormalities
